da;eTime;Time;Value;;;
9/03/2021 0:00;5:05:15;15:35:15;71;confidence;1};10:30:00
9/03/2021 0:00;5:05:20;15:35:20;69;confidence;3};10:30:00
9/03/2021 0:00;5:05:25;15:35:25;67;confidence;3};10:30:00
9/03/2021 0:00;5:05:30;15:35:30;65;confidence;3};10:30:00
9/03/2021 0:00;5:05:35;15:35:35;66;confidence;1};10:30:00
9/03/2021 0:00;5:05:40;15:35:40;67;confidence;1};10:30:00
9/03/2021 0:00;5:05:45;15:35:45;68;confidence;2};10:30:00
9/03/2021 0:00;5:05:50;15:35:50;69;confidence;3};10:30:00
9/03/2021 0:00;5:05:55;15:35:55;68;confidence;3};10:30:00
9/03/2021 0:00;5:06:00;15:36:00;67;confidence;3};10:30:00
9/03/2021 0:00;5:06:10;15:36:10;69;confidence;3};10:30:00
9/03/2021 0:00;5:06:20;15:36:20;69;confidence;1};10:30:00
9/03/2021 0:00;5:06:25;15:36:25;70;confidence;1};10:30:00
9/03/2021 0:00;5:06:40;15:36:40;69;confidence;3};10:30:00
9/03/2021 0:00;5:06:45;15:36:45;68;confidence;3};10:30:00
9/03/2021 0:00;5:06:50;15:36:50;68;confidence;1};10:30:00
9/03/2021 0:00;5:06:55;15:36:55;69;confidence;1};10:30:00
9/03/2021 0:00;5:07:00;15:37:00;71;confidence;1};10:30:00
9/03/2021 0:00;5:07:05;15:37:05;75;confidence;3};10:30:00
9/03/2021 0:00;5:07:10;15:37:10;74;confidence;3};10:30:00
9/03/2021 0:00;5:07:20;15:37:20;75;confidence;1};10:30:00
9/03/2021 0:00;5:07:25;15:37:25;73;confidence;2};10:30:00
9/03/2021 0:00;5:07:30;15:37:30;73;confidence;1};10:30:00
9/03/2021 0:00;5:07:42;15:37:42;73;confidence;0};10:30:00
9/03/2021 0:00;5:10:09;15:40:09;72;confidence;0};10:30:00
9/03/2021 0:00;5:10:15;15:40:15;72;confidence;0};10:30:00
9/03/2021 0:00;5:10:25;15:40:25;72;confidence;1};10:30:00
9/03/2021 0:00;5:10:30;15:40:30;73;confidence;1};10:30:00
9/03/2021 0:00;5:10:35;15:40:35;77;confidence;1};10:30:00
9/03/2021 0:00;5:10:40;15:40:40;76;confidence;1};10:30:00
9/03/2021 0:00;5:10:45;15:40:45;73;confidence;1};10:30:00
9/03/2021 0:00;5:10:50;15:40:50;79;confidence;1};10:30:00
9/03/2021 0:00;5:11:00;15:41:00;77;confidence;1};10:30:00
9/03/2021 0:00;5:11:05;15:41:05;78;confidence;1};10:30:00
9/03/2021 0:00;5:11:10;15:41:10;74;confidence;1};10:30:00
9/03/2021 0:00;5:11:15;15:41:15;75;confidence;1};10:30:00
9/03/2021 0:00;5:11:20;15:41:20;73;confidence;1};10:30:00
9/03/2021 0:00;5:11:25;15:41:25;76;confidence;1};10:30:00
9/03/2021 0:00;5:11:30;15:41:30;77;confidence;1};10:30:00
9/03/2021 0:00;5:11:40;15:41:40;78;confidence;1};10:30:00
9/03/2021 0:00;5:11:45;15:41:45;75;confidence;1};10:30:00
9/03/2021 0:00;5:11:50;15:41:50;74;confidence;1};10:30:00
9/03/2021 0:00;5:11:55;15:41:55;71;confidence;1};10:30:00
9/03/2021 0:00;5:12:00;15:42:00;74;confidence;1};10:30:00
9/03/2021 0:00;5:12:05;15:42:05;77;confidence;1};10:30:00
9/03/2021 0:00;5:12:10;15:42:10;78;confidence;1};10:30:00
9/03/2021 0:00;5:12:15;15:42:15;76;confidence;1};10:30:00
9/03/2021 0:00;5:12:20;15:42:20;74;confidence;1};10:30:00
9/03/2021 0:00;5:12:25;15:42:25;70;confidence;1};10:30:00
9/03/2021 0:00;5:12:30;15:42:30;69;confidence;1};10:30:00
9/03/2021 0:00;5:12:35;15:42:35;70;confidence;1};10:30:00
9/03/2021 0:00;5:12:45;15:42:45;69;confidence;1};10:30:00
9/03/2021 0:00;5:12:50;15:42:50;68;confidence;1};10:30:00
9/03/2021 0:00;5:13:05;15:43:05;68;confidence;1};10:30:00
9/03/2021 0:00;5:13:10;15:43:10;69;confidence;1};10:30:00
9/03/2021 0:00;5:13:25;15:43:25;69;confidence;1};10:30:00
9/03/2021 0:00;5:13:35;15:43:35;66;confidence;1};10:30:00
9/03/2021 0:00;5:13:40;15:43:40;65;confidence;1};10:30:00
9/03/2021 0:00;5:13:45;15:43:45;68;confidence;1};10:30:00
9/03/2021 0:00;5:13:50;15:43:50;70;confidence;1};10:30:00
9/03/2021 0:00;5:14:05;15:44:05;70;confidence;1};10:30:00
9/03/2021 0:00;5:14:10;15:44:10;71;confidence;1};10:30:00
9/03/2021 0:00;5:14:15;15:44:15;72;confidence;1};10:30:00
9/03/2021 0:00;5:14:30;15:44:30;72;confidence;3};10:30:00
9/03/2021 0:00;5:14:35;15:44:35;71;confidence;2};10:30:00
9/03/2021 0:00;5:14:40;15:44:40;70;confidence;1};10:30:00
9/03/2021 0:00;5:14:45;15:44:45;67;confidence;1};10:30:00
9/03/2021 0:00;5:14:50;15:44:50;68;confidence;1};10:30:00
9/03/2021 0:00;5:15:05;15:45:05;69;confidence;1};10:30:00
9/03/2021 0:00;5:15:10;15:45:10;70;confidence;1};10:30:00
9/03/2021 0:00;5:15:15;15:45:15;71;confidence;1};10:30:00
9/03/2021 0:00;5:15:20;15:45:20;72;confidence;2};10:30:00
9/03/2021 0:00;5:15:25;15:45:25;72;confidence;1};10:30:00
9/03/2021 0:00;5:15:30;15:45:30;72;confidence;2};10:30:00
9/03/2021 0:00;5:15:35;15:45:35;74;confidence;2};10:30:00
9/03/2021 0:00;5:15:40;15:45:40;75;confidence;2};10:30:00
9/03/2021 0:00;5:15:45;15:45:45;74;confidence;1};10:30:00
9/03/2021 0:00;5:15:55;15:45:55;75;confidence;1};10:30:00
9/03/2021 0:00;5:16:00;15:46:00;76;confidence;2};10:30:00
9/03/2021 0:00;5:16:05;15:46:05;77;confidence;2};10:30:00
9/03/2021 0:00;5:16:10;15:46:10;77;confidence;1};10:30:00
9/03/2021 0:00;5:16:15;15:46:15;77;confidence;2};10:30:00
9/03/2021 0:00;5:16:20;15:46:20;78;confidence;2};10:30:00
9/03/2021 0:00;5:16:25;15:46:25;76;confidence;2};10:30:00
9/03/2021 0:00;5:16:30;15:46:30;74;confidence;2};10:30:00
9/03/2021 0:00;5:16:35;15:46:35;75;confidence;2};10:30:00
9/03/2021 0:00;5:16:45;15:46:45;74;confidence;2};10:30:00
9/03/2021 0:00;5:17:00;15:47:00;73;confidence;2};10:30:00
9/03/2021 0:00;5:17:05;15:47:05;72;confidence;3};10:30:00
9/03/2021 0:00;5:17:10;15:47:10;72;confidence;2};10:30:00
9/03/2021 0:00;5:17:15;15:47:15;73;confidence;1};10:30:00
9/03/2021 0:00;5:17:20;15:47:20;74;confidence;1};10:30:00
9/03/2021 0:00;5:17:25;15:47:25;76;confidence;1};10:30:00
9/03/2021 0:00;5:17:35;15:47:35;76;confidence;2};10:30:00
9/03/2021 0:00;5:17:45;15:47:45;77;confidence;2};10:30:00
9/03/2021 0:00;5:17:50;15:47:50;77;confidence;1};10:30:00
9/03/2021 0:00;5:17:55;15:47:55;76;confidence;1};10:30:00
9/03/2021 0:00;5:18:00;15:48:00;75;confidence;1};10:30:00
9/03/2021 0:00;5:18:05;15:48:05;76;confidence;2};10:30:00
9/03/2021 0:00;5:18:10;15:48:10;78;confidence;1};10:30:00
9/03/2021 0:00;5:18:15;15:48:15;79;confidence;1};10:30:00
9/03/2021 0:00;5:18:20;15:48:20;78;confidence;1};10:30:00
9/03/2021 0:00;5:18:25;15:48:25;79;confidence;1};10:30:00
9/03/2021 0:00;5:18:30;15:48:30;78;confidence;2};10:30:00
9/03/2021 0:00;5:18:35;15:48:35;79;confidence;1};10:30:00
9/03/2021 0:00;5:18:40;15:48:40;78;confidence;2};10:30:00
9/03/2021 0:00;5:18:45;15:48:45;77;confidence;2};10:30:00
9/03/2021 0:00;5:18:50;15:48:50;76;confidence;2};10:30:00
9/03/2021 0:00;5:18:55;15:48:55;77;confidence;2};10:30:00
9/03/2021 0:00;5:19:00;15:49:00;78;confidence;2};10:30:00
9/03/2021 0:00;5:19:05;15:49:05;79;confidence;1};10:30:00
9/03/2021 0:00;5:19:10;15:49:10;79;confidence;2};10:30:00
9/03/2021 0:00;5:19:15;15:49:15;77;confidence;2};10:30:00
9/03/2021 0:00;5:19:20;15:49:20;76;confidence;1};10:30:00
9/03/2021 0:00;5:19:35;15:49:35;78;confidence;2};10:30:00
9/03/2021 0:00;5:19:40;15:49:40;79;confidence;2};10:30:00
9/03/2021 0:00;5:19:45;15:49:45;79;confidence;1};10:30:00
9/03/2021 0:00;5:19:50;15:49:50;77;confidence;1};10:30:00
9/03/2021 0:00;5:20:00;15:50:00;78;confidence;1};10:30:00
9/03/2021 0:00;5:20:05;15:50:05;79;confidence;1};10:30:00
9/03/2021 0:00;5:20:10;15:50:10;80;confidence;1};10:30:00
9/03/2021 0:00;5:20:15;15:50:15;81;confidence;1};10:30:00
9/03/2021 0:00;5:20:25;15:50:25;80;confidence;1};10:30:00
9/03/2021 0:00;5:20:30;15:50:30;80;confidence;2};10:30:00
9/03/2021 0:00;5:20:35;15:50:35;82;confidence;1};10:30:00
9/03/2021 0:00;5:20:40;15:50:40;83;confidence;1};10:30:00
9/03/2021 0:00;5:20:45;15:50:45;84;confidence;1};10:30:00
9/03/2021 0:00;5:21:00;15:51:00;83;confidence;1};10:30:00
9/03/2021 0:00;5:21:05;15:51:05;82;confidence;1};10:30:00
9/03/2021 0:00;5:21:10;15:51:10;82;confidence;2};10:30:00
9/03/2021 0:00;5:21:15;15:51:15;81;confidence;2};10:30:00
9/03/2021 0:00;5:21:20;15:51:20;80;confidence;2};10:30:00
9/03/2021 0:00;5:21:25;15:51:25;82;confidence;2};10:30:00
9/03/2021 0:00;5:21:30;15:51:30;83;confidence;2};10:30:00
9/03/2021 0:00;5:21:35;15:51:35;83;confidence;1};10:30:00
9/03/2021 0:00;5:21:40;15:51:40;86;confidence;1};10:30:00
9/03/2021 0:00;5:21:45;15:51:45;87;confidence;1};10:30:00
9/03/2021 0:00;5:21:50;15:51:50;92;confidence;1};10:30:00
9/03/2021 0:00;5:21:55;15:51:55;93;confidence;1};10:30:00
9/03/2021 0:00;5:22:00;15:52:00;96;confidence;1};10:30:00
9/03/2021 0:00;5:22:05;15:52:05;97;confidence;1};10:30:00
9/03/2021 0:00;5:22:10;15:52:10;96;confidence;2};10:30:00
9/03/2021 0:00;5:22:15;15:52:15;95;confidence;1};10:30:00
9/03/2021 0:00;5:22:20;15:52:20;93;confidence;2};10:30:00
9/03/2021 0:00;5:22:25;15:52:25;91;confidence;2};10:30:00
9/03/2021 0:00;5:22:30;15:52:30;86;confidence;1};10:30:00
9/03/2021 0:00;5:22:35;15:52:35;84;confidence;1};10:30:00
9/03/2021 0:00;5:22:40;15:52:40;85;confidence;1};10:30:00
9/03/2021 0:00;5:22:45;15:52:45;88;confidence;1};10:30:00
9/03/2021 0:00;5:22:50;15:52:50;91;confidence;1};10:30:00
9/03/2021 0:00;5:22:55;15:52:55;94;confidence;1};10:30:00
9/03/2021 0:00;5:23:00;15:53:00;92;confidence;1};10:30:00
9/03/2021 0:00;5:23:05;15:53:05;93;confidence;1};10:30:00
9/03/2021 0:00;5:23:10;15:53:10;94;confidence;1};10:30:00
9/03/2021 0:00;5:23:15;15:53:15;95;confidence;1};10:30:00
9/03/2021 0:00;5:23:20;15:53:20;95;confidence;2};10:30:00
9/03/2021 0:00;5:23:25;15:53:25;93;confidence;1};10:30:00
9/03/2021 0:00;5:23:30;15:53:30;93;confidence;2};10:30:00
9/03/2021 0:00;5:23:35;15:53:35;91;confidence;1};10:30:00
9/03/2021 0:00;5:23:40;15:53:40;90;confidence;1};10:30:00
9/03/2021 0:00;5:23:45;15:53:45;90;confidence;2};10:30:00
9/03/2021 0:00;5:23:50;15:53:50;89;confidence;2};10:30:00
9/03/2021 0:00;5:23:55;15:53:55;88;confidence;2};10:30:00
9/03/2021 0:00;5:24:00;15:54:00;87;confidence;1};10:30:00
9/03/2021 0:00;5:24:05;15:54:05;88;confidence;1};10:30:00
9/03/2021 0:00;5:24:10;15:54:10;91;confidence;1};10:30:00
9/03/2021 0:00;5:24:15;15:54:15;94;confidence;1};10:30:00
9/03/2021 0:00;5:24:20;15:54:20;95;confidence;1};10:30:00
9/03/2021 0:00;5:24:25;15:54:25;97;confidence;2};10:30:00
9/03/2021 0:00;5:24:30;15:54:30;95;confidence;3};10:30:00
9/03/2021 0:00;5:24:35;15:54:35;92;confidence;2};10:30:00
9/03/2021 0:00;5:24:40;15:54:40;90;confidence;2};10:30:00
9/03/2021 0:00;5:24:45;15:54:45;89;confidence;2};10:30:00
9/03/2021 0:00;5:25:00;15:55:00;88;confidence;1};10:30:00
9/03/2021 0:00;5:25:05;15:55:05;89;confidence;2};10:30:00
9/03/2021 0:00;5:25:10;15:55:10;88;confidence;2};10:30:00
9/03/2021 0:00;5:25:25;15:55:25;89;confidence;1};10:30:00
9/03/2021 0:00;5:25:30;15:55:30;90;confidence;1};10:30:00
9/03/2021 0:00;5:25:40;15:55:40;92;confidence;1};10:30:00
9/03/2021 0:00;5:25:45;15:55:45;97;confidence;1};10:30:00
9/03/2021 0:00;5:25:50;15:55:50;98;confidence;1};10:30:00
9/03/2021 0:00;5:26:05;15:56:05;99;confidence;1};10:30:00
9/03/2021 0:00;5:26:10;15:56:10;98;confidence;1};10:30:00
9/03/2021 0:00;5:26:25;15:56:25;97;confidence;1};10:30:00
9/03/2021 0:00;5:26:30;15:56:30;96;confidence;1};10:30:00
9/03/2021 0:00;5:26:35;15:56:35;98;confidence;1};10:30:00
9/03/2021 0:00;5:26:40;15:56:40;97;confidence;1};10:30:00
9/03/2021 0:00;5:26:45;15:56:45;96;confidence;1};10:30:00
9/03/2021 0:00;5:26:50;15:56:50;93;confidence;1};10:30:00
9/03/2021 0:00;5:26:55;15:56:55;91;confidence;1};10:30:00
9/03/2021 0:00;5:27:00;15:57:00;95;confidence;1};10:30:00
9/03/2021 0:00;5:27:05;15:57:05;98;confidence;1};10:30:00
9/03/2021 0:00;5:27:10;15:57:10;94;confidence;1};10:30:00
9/03/2021 0:00;5:27:15;15:57:15;92;confidence;1};10:30:00
9/03/2021 0:00;5:27:20;15:57:20;90;confidence;1};10:30:00
9/03/2021 0:00;5:27:25;15:57:25;87;confidence;1};10:30:00
9/03/2021 0:00;5:27:30;15:57:30;82;confidence;2};10:30:00
9/03/2021 0:00;5:27:35;15:57:35;78;confidence;2};10:30:00
9/03/2021 0:00;5:27:40;15:57:40;78;confidence;1};10:30:00
9/03/2021 0:00;5:27:45;15:57:45;77;confidence;1};10:30:00
9/03/2021 0:00;5:27:50;15:57:50;77;confidence;2};10:30:00
9/03/2021 0:00;5:27:55;15:57:55;76;confidence;2};10:30:00
9/03/2021 0:00;5:28:00;15:58:00;76;confidence;1};10:30:00
9/03/2021 0:00;5:28:05;15:58:05;76;confidence;2};10:30:00
9/03/2021 0:00;5:28:10;15:58:10;78;confidence;1};10:30:00
9/03/2021 0:00;5:28:15;15:58:15;81;confidence;1};10:30:00
9/03/2021 0:00;5:28:25;15:58:25;81;confidence;3};10:30:00
9/03/2021 0:00;5:28:30;15:58:30;80;confidence;2};10:30:00
9/03/2021 0:00;5:28:35;15:58:35;79;confidence;2};10:30:00
9/03/2021 0:00;5:28:40;15:58:40;77;confidence;1};10:30:00
9/03/2021 0:00;5:28:50;15:58:50;78;confidence;1};10:30:00
9/03/2021 0:00;5:28:55;15:58:55;79;confidence;1};10:30:00
9/03/2021 0:00;5:29:05;15:59:05;79;confidence;3};10:30:00
9/03/2021 0:00;5:29:10;15:59:10;79;confidence;2};10:30:00
9/03/2021 0:00;5:29:15;15:59:15;76;confidence;2};10:30:00
9/03/2021 0:00;5:29:20;15:59:20;75;confidence;2};10:30:00
9/03/2021 0:00;5:29:25;15:59:25;75;confidence;1};10:30:00
9/03/2021 0:00;5:29:30;15:59:30;77;confidence;1};10:30:00
9/03/2021 0:00;5:29:35;15:59:35;79;confidence;2};10:30:00
9/03/2021 0:00;5:29:40;15:59:40;81;confidence;2};10:30:00
9/03/2021 0:00;5:29:50;15:59:50;80;confidence;1};10:30:00
9/03/2021 0:00;5:30:00;16:00:00;81;confidence;1};10:30:00
9/03/2021 0:00;5:30:05;16:00:05;82;confidence;1};10:30:00
9/03/2021 0:00;5:30:10;16:00:10;81;confidence;1};10:30:00
9/03/2021 0:00;5:30:25;16:00:25;81;confidence;1};10:30:00
9/03/2021 0:00;5:30:30;16:00:30;78;confidence;1};10:30:00
9/03/2021 0:00;5:30:35;16:00:35;75;confidence;1};10:30:00
9/03/2021 0:00;5:30:40;16:00:40;69;confidence;1};10:30:00
9/03/2021 0:00;5:30:45;16:00:45;72;confidence;1};10:30:00
9/03/2021 0:00;5:30:50;16:00:50;74;confidence;1};10:30:00
9/03/2021 0:00;5:30:55;16:00:55;68;confidence;1};10:30:00
9/03/2021 0:00;5:31:00;16:01:00;67;confidence;1};10:30:00
9/03/2021 0:00;5:31:05;16:01:05;67;confidence;3};10:30:00
9/03/2021 0:00;5:31:10;16:01:10;70;confidence;2};10:30:00
9/03/2021 0:00;5:31:15;16:01:15;71;confidence;1};10:30:00
9/03/2021 0:00;5:31:20;16:01:20;72;confidence;1};10:30:00
9/03/2021 0:00;5:31:25;16:01:25;73;confidence;3};10:30:00
9/03/2021 0:00;5:31:30;16:01:30;75;confidence;1};10:30:00
9/03/2021 0:00;5:31:35;16:01:35;78;confidence;1};10:30:00
9/03/2021 0:00;5:31:40;16:01:40;76;confidence;1};10:30:00
9/03/2021 0:00;5:31:45;16:01:45;72;confidence;1};10:30:00
9/03/2021 0:00;5:31:50;16:01:50;71;confidence;1};10:30:00
9/03/2021 0:00;5:31:55;16:01:55;71;confidence;3};10:30:00
9/03/2021 0:00;5:32:05;16:02:05;68;confidence;2};10:30:00
9/03/2021 0:00;5:32:10;16:02:10;68;confidence;1};10:30:00
9/03/2021 0:00;5:32:15;16:02:15;69;confidence;1};10:30:00
9/03/2021 0:00;5:32:20;16:02:20;75;confidence;1};10:30:00
9/03/2021 0:00;5:32:25;16:02:25;90;confidence;1};10:30:00
9/03/2021 0:00;5:32:30;16:02:30;91;confidence;1};10:30:00
9/03/2021 0:00;5:32:35;16:02:35;89;confidence;1};10:30:00
9/03/2021 0:00;5:32:40;16:02:40;87;confidence;1};10:30:00
9/03/2021 0:00;5:32:50;16:02:50;80;confidence;3};10:30:00
9/03/2021 0:00;5:32:55;16:02:55;79;confidence;1};10:30:00
9/03/2021 0:00;5:33:00;16:03:00;70;confidence;1};10:30:00
9/03/2021 0:00;5:33:05;16:03:05;72;confidence;1};10:30:00
9/03/2021 0:00;5:33:10;16:03:10;69;confidence;1};10:30:00
9/03/2021 0:00;5:33:15;16:03:15;73;confidence;1};10:30:00
9/03/2021 0:00;5:33:20;16:03:20;76;confidence;1};10:30:00
9/03/2021 0:00;5:33:30;16:03:30;77;confidence;1};10:30:00
9/03/2021 0:00;5:33:35;16:03:35;78;confidence;1};10:30:00
9/03/2021 0:00;5:33:40;16:03:40;77;confidence;1};10:30:00
9/03/2021 0:00;5:33:55;16:03:55;80;confidence;1};10:30:00
9/03/2021 0:00;5:34:00;16:04:00;81;confidence;1};10:30:00
9/03/2021 0:00;5:34:05;16:04:05;82;confidence;1};10:30:00
9/03/2021 0:00;5:34:10;16:04:10;84;confidence;1};10:30:00
9/03/2021 0:00;5:34:15;16:04:15;83;confidence;1};10:30:00
9/03/2021 0:00;5:34:20;16:04:20;86;confidence;1};10:30:00
9/03/2021 0:00;5:34:25;16:04:25;89;confidence;1};10:30:00
9/03/2021 0:00;5:34:35;16:04:35;90;confidence;2};10:30:00
9/03/2021 0:00;5:34:40;16:04:40;89;confidence;2};10:30:00
9/03/2021 0:00;5:34:45;16:04:45;86;confidence;1};10:30:00
9/03/2021 0:00;5:34:50;16:04:50;85;confidence;2};10:30:00
9/03/2021 0:00;5:34:55;16:04:55;84;confidence;2};10:30:00
9/03/2021 0:00;5:35:00;16:05:00;83;confidence;2};10:30:00
9/03/2021 0:00;5:35:05;16:05:05;81;confidence;2};10:30:00
9/03/2021 0:00;5:35:10;16:05:10;80;confidence;1};10:30:00
9/03/2021 0:00;5:35:15;16:05:15;79;confidence;1};10:30:00
9/03/2021 0:00;5:35:20;16:05:20;79;confidence;2};10:30:00
9/03/2021 0:00;5:35:30;16:05:30;79;confidence;1};10:30:00
9/03/2021 0:00;5:35:35;16:05:35;78;confidence;1};10:30:00
9/03/2021 0:00;5:35:45;16:05:45;76;confidence;1};10:30:00
9/03/2021 0:00;5:35:55;16:05:55;79;confidence;1};10:30:00
9/03/2021 0:00;5:36:00;16:06:00;81;confidence;1};10:30:00
9/03/2021 0:00;5:36:05;16:06:05;81;confidence;2};10:30:00
9/03/2021 0:00;5:36:10;16:06:10;82;confidence;2};10:30:00
9/03/2021 0:00;5:36:20;16:06:20;81;confidence;1};10:30:00
9/03/2021 0:00;5:36:30;16:06:30;82;confidence;1};10:30:00
9/03/2021 0:00;5:36:40;16:06:40;85;confidence;1};10:30:00
9/03/2021 0:00;5:36:45;16:06:45;87;confidence;1};10:30:00
9/03/2021 0:00;5:36:50;16:06:50;89;confidence;1};10:30:00
9/03/2021 0:00;5:36:55;16:06:55;90;confidence;1};10:30:00
9/03/2021 0:00;5:37:00;16:07:00;94;confidence;1};10:30:00
9/03/2021 0:00;5:37:05;16:07:05;95;confidence;1};10:30:00
9/03/2021 0:00;5:37:15;16:07:15;94;confidence;1};10:30:00
9/03/2021 0:00;5:37:25;16:07:25;95;confidence;1};10:30:00
9/03/2021 0:00;5:37:35;16:07:35;93;confidence;1};10:30:00
9/03/2021 0:00;5:37:40;16:07:40;91;confidence;1};10:30:00
9/03/2021 0:00;5:37:45;16:07:45;88;confidence;1};10:30:00
9/03/2021 0:00;5:37:50;16:07:50;87;confidence;1};10:30:00
9/03/2021 0:00;5:37:55;16:07:55;85;confidence;1};10:30:00
9/03/2021 0:00;5:38:00;16:08:00;87;confidence;1};10:30:00
9/03/2021 0:00;5:38:05;16:08:05;88;confidence;1};10:30:00
9/03/2021 0:00;5:38:10;16:08:10;91;confidence;1};10:30:00
9/03/2021 0:00;5:38:25;16:08:25;91;confidence;1};10:30:00
9/03/2021 0:00;5:38:30;16:08:30;94;confidence;2};10:30:00
9/03/2021 0:00;5:38:40;16:08:40;93;confidence;2};10:30:00
9/03/2021 0:00;5:38:45;16:08:45;94;confidence;2};10:30:00
9/03/2021 0:00;5:38:55;16:08:55;95;confidence;2};10:30:00
9/03/2021 0:00;5:39:05;16:09:05;96;confidence;2};10:30:00
9/03/2021 0:00;5:39:10;16:09:10;97;confidence;2};10:30:00
9/03/2021 0:00;5:39:15;16:09:15;97;confidence;1};10:30:00
9/03/2021 0:00;5:39:20;16:09:20;96;confidence;1};10:30:00
9/03/2021 0:00;5:39:25;16:09:25;93;confidence;1};10:30:00
9/03/2021 0:00;5:39:30;16:09:30;91;confidence;1};10:30:00
9/03/2021 0:00;5:39:40;16:09:40;93;confidence;2};10:30:00
9/03/2021 0:00;5:39:45;16:09:45;96;confidence;2};10:30:00
9/03/2021 0:00;5:39:50;16:09:50;97;confidence;2};10:30:00
9/03/2021 0:00;5:40:05;16:10:05;97;confidence;2};10:30:00
9/03/2021 0:00;5:40:10;16:10:10;96;confidence;3};10:30:00
9/03/2021 0:00;5:40:15;16:10:15;95;confidence;2};10:30:00
9/03/2021 0:00;5:40:25;16:10:25;94;confidence;2};10:30:00
9/03/2021 0:00;5:40:35;16:10:35;93;confidence;2};10:30:00
9/03/2021 0:00;5:40:40;16:10:40;95;confidence;1};10:30:00
9/03/2021 0:00;5:40:45;16:10:45;97;confidence;1};10:30:00
9/03/2021 0:00;5:40:50;16:10:50;98;confidence;1};10:30:00
9/03/2021 0:00;5:40:55;16:10:55;97;confidence;1};10:30:00
9/03/2021 0:00;5:41:00;16:11:00;95;confidence;1};10:30:00
9/03/2021 0:00;5:41:05;16:11:05;90;confidence;1};10:30:00
9/03/2021 0:00;5:41:10;16:11:10;89;confidence;1};10:30:00
9/03/2021 0:00;5:41:15;16:11:15;87;confidence;1};10:30:00
9/03/2021 0:00;5:41:20;16:11:20;92;confidence;1};10:30:00
9/03/2021 0:00;5:41:25;16:11:25;94;confidence;1};10:30:00
9/03/2021 0:00;5:41:30;16:11:30;93;confidence;1};10:30:00
9/03/2021 0:00;5:41:45;16:11:45;91;confidence;1};10:30:00
9/03/2021 0:00;5:41:50;16:11:50;89;confidence;1};10:30:00
9/03/2021 0:00;5:41:55;16:11:55;86;confidence;1};10:30:00
9/03/2021 0:00;5:42:00;16:12:00;81;confidence;3};10:30:00
9/03/2021 0:00;5:42:05;16:12:05;77;confidence;3};10:30:00
9/03/2021 0:00;5:42:10;16:12:10;76;confidence;3};10:30:00
9/03/2021 0:00;5:42:15;16:12:15;72;confidence;1};10:30:00
9/03/2021 0:00;5:42:20;16:12:20;71;confidence;1};10:30:00
9/03/2021 0:00;5:42:25;16:12:25;72;confidence;1};10:30:00
9/03/2021 0:00;5:42:30;16:12:30;74;confidence;1};10:30:00
9/03/2021 0:00;5:42:35;16:12:35;75;confidence;1};10:30:00
9/03/2021 0:00;5:42:40;16:12:40;78;confidence;1};10:30:00
9/03/2021 0:00;5:42:45;16:12:45;80;confidence;1};10:30:00
9/03/2021 0:00;5:42:50;16:12:50;79;confidence;1};10:30:00
9/03/2021 0:00;5:42:55;16:12:55;85;confidence;1};10:30:00
9/03/2021 0:00;5:43:00;16:13:00;88;confidence;1};10:30:00
9/03/2021 0:00;5:43:05;16:13:05;91;confidence;1};10:30:00
9/03/2021 0:00;5:43:10;16:13:10;87;confidence;1};10:30:00
9/03/2021 0:00;5:43:15;16:13:15;90;confidence;1};10:30:00
9/03/2021 0:00;5:43:20;16:13:20;91;confidence;1};10:30:00
9/03/2021 0:00;5:43:25;16:13:25;94;confidence;1};10:30:00
9/03/2021 0:00;5:43:30;16:13:30;93;confidence;1};10:30:00
9/03/2021 0:00;5:43:35;16:13:35;91;confidence;1};10:30:00
9/03/2021 0:00;5:43:45;16:13:45;90;confidence;1};10:30:00
9/03/2021 0:00;5:43:50;16:13:50;91;confidence;2};10:30:00
9/03/2021 0:00;5:43:55;16:13:55;92;confidence;3};10:30:00
9/03/2021 0:00;5:44:00;16:14:00;93;confidence;2};10:30:00
9/03/2021 0:00;5:44:10;16:14:10;95;confidence;2};10:30:00
9/03/2021 0:00;5:44:20;16:14:20;93;confidence;2};10:30:00
9/03/2021 0:00;5:44:25;16:14:25;94;confidence;2};10:30:00
9/03/2021 0:00;5:44:35;16:14:35;93;confidence;2};10:30:00
9/03/2021 0:00;5:44:45;16:14:45;92;confidence;1};10:30:00
9/03/2021 0:00;5:44:50;16:14:50;90;confidence;1};10:30:00
9/03/2021 0:00;5:44:55;16:14:55;91;confidence;2};10:30:00
9/03/2021 0:00;5:45:00;16:15:00;92;confidence;2};10:30:00
9/03/2021 0:00;5:45:05;16:15:05;93;confidence;2};10:30:00
9/03/2021 0:00;5:45:10;16:15:10;92;confidence;2};10:30:00
9/03/2021 0:00;5:45:15;16:15:15;94;confidence;2};10:30:00
9/03/2021 0:00;5:45:20;16:15:20;95;confidence;2};10:30:00
9/03/2021 0:00;5:45:25;16:15:25;97;confidence;2};10:30:00
9/03/2021 0:00;5:45:30;16:15:30;98;confidence;2};10:30:00
9/03/2021 0:00;5:45:35;16:15:35;97;confidence;1};10:30:00
9/03/2021 0:00;5:45:40;16:15:40;100;confidence;1};10:30:00
9/03/2021 0:00;5:45:45;16:15:45;101;confidence;1};10:30:00
